COD_MUN_IBGE,NOME,UF,POP_201,IDHM_10,PIB_PER
2307205,JATI,CE,7647,0.651,3927
2604304,CEDRO,PE,10964,0.615,4281
2311108,PORTEIRAS,CE,14971,0.622,3943
2302503,BREJO SANTO,CE,46207,0.647,5301
2300101,ABAIARA,CE,10815,0.628,3430
2308302,MILAGRES,CE,28204,0.628,4127
2309201,NOVA OLINDA,CE,14586,0.625,4571
2300606,ALTANEIRA,CE,7033,0.602,3590
2304301,FARIAS BRITO,CE,18859,0.633,3894
2303204,CARIRIACU,CE,26471,0.578,3603
2303303,CARIUS,CE,18586,0.597,3624
2314003,VARZEA ALEGRE,CE,38952,0.629,4214
2307403,JUCAS,CE,23985,0.598,4241
2207777,PATOS DO PIAUI,PI,6178,0.563,3892
2203859,FLORESTA DO PIAUI,PI,2492,0.538,4100
2209104,SANTA CRUZ DO PIAUI,PI,6065,0.601,3677
2205003,ITAINOPOLIS,PI,11219,0.541,3764
2211506,VERA MENDES,PI,2998,0.503,4319
2200954,AROEIRAS DO ITAIM,PI,2442,0.519,3788
2204352,GEMINIANO,PI,5237,0.561,4653
2209955,SAO JOAO DA VARJOTA,PI,4693,0.559,3414
2207553,PAQUETA,PI,3891,0.509,3780
2203404,DOM EXPEDITO LOPES,PI,6662,0.601,5081
2208007,PICOS,PI,75481,0.698,9539
2204808,IPIRANGA DO PIAUI,PI,9463,0.63,3840
2207207,PADRE MARCOS,PI,6687,0.541,3937
2210938,SUSSUAPARA,PI,6409,0.586,4549
2209351,SANTANA DO PIAUI,PI,4489,0.574,3828
2200905,AROAZES,PI,5742,0.583,4243
2201804,BOCAINA,PI,4394,0.632,4100
2303600,CATARINA,CE,19228,0.618,3169
2300309,ACOPIARA,CE,51768,0.595,4026
2209153,SANTA CRUZ DOS MILAGRES,PI,3864,0.577,4189
2208601,PRATA DO PIAUI,PI,3088,0.565,4e3
2209906,SAO JOAO DA SERRA,PI,6079,0.582,4180
2200301,ALTO LONGA,PI,13820,0.585,3528
2206951,NOVO SANTO ANTONIO,PI,3329,0.528,4122
2202604,CASTELO DO PIAUI,PI,18336,0.587,4427
2304103,CRATEUS,CE,73102,0.644,5279
2309409,NOVO ORIENTE,CE,27655,0.605,3777
2202026,BURITI DOS MONTES,PI,8079,0.574,3430
2210656,SIGEFREDO PACHECO,PI,9706,0.581,3582
2205516,JUAZEIRO DO PIAUI,PI,4793,0.57,4415
2205276,JATOBA DO PIAUI,PI,4708,0.566,5093
2206357,MILTON BRANDAO,PI,6750,0.508,3083
2207900,PEDRO II,PI,37692,0.571,3691
2205573,LAGOA DE SAO FRANCISCO,PI,6517,0.529,3126
2311009,PORANGA,CE,12041,0.581,3522
2305001,GUARACIABA DO NORTE,CE,38189,0.609,5604
2304236,CROATA,CE,17272,0.59,4393
2305605,INDEPENDENCIA,CE,25620,0.632,4746
2308500,MOMBACA,CE,42891,0.582,3735
2310506,PEDRA BRANCA,CE,42064,0.603,3731
2311405,QUIXERAMOBIM,CE,73812,0.642,5636
2305654,IPAPORANGA,CE,11358,0.579,3502
2301257,ARARENDA,CE,10564,0.59,3705
2305506,IGUATU,CE,98138,0.677,7907
2303808,CEDRO,CE,24622,0.627,4336
2301703,AURORA,CE,24470,0.605,3995
2304806,GRANJEIRO,CE,4551,0.585,4228
2307502,LAVRAS DA MANGABEIRA,CE,31073,0.613,3890
2305407,ICO,CE,65900,0.606,4390
2311355,QUIXELO,CE,14911,0.591,4447
2309508,OROS,CE,21294,0.636,4969
2613909,SERRA TALHADA,PE,80489,0.661,8942
2308104,MAURITI,CE,44836,0.605,3992
2601805,BETANIA,PE,12109,0.559,4053
2513356,SANTA INES,PB,3538,0.572,4037
2302008,BARRO,CE,21742,0.599,4110
2509008,MANAIRA,PB,10803,0.543,3819
2513505,SANTANA DE MANGUEIRA,PB,5265,0.535,4352
2504405,CONCEICAO,PB,18429,0.592,4587
2506608,IBIARA,PB,5978,0.586,4221
2505600,DIAMANTE,PB,6571,0.593,4279
2514305,SAO JOSE DE CAIANA,PB,6052,0.565,3985
2605608,FLORES,PE,22162,0.556,4017
2603405,CALUMBI,PE,5643,0.571,4365
2612471,SANTA CRUZ DA BAIXA VERDE,PE,11901,0.612,3579
2615706,TRIUNFO,PE,14987,0.67,4611
2512309,PRINCESA ISABEL,PB,21744,0.606,4392
2514552,SAO JOSE DE PRINCESA,PB,4106,0.565,4290
2505303,CURRAL VELHO,PB,2497,0.606,4497
2502102,BOA VENTURA,PB,5625,0.599,4206
2507002,ITAPORANGA,PB,23505,0.615,5511
2513604,SANTANA DOS GARROTES,PB,7173,0.594,4322
2510204,NOVA OLINDA,PB,6012,0.573,4312
2516607,TAVARES,PB,14182,0.586,4286
2511004,PEDRA BRANCA,PB,3726,0.599,4616
2703205,IGREJA NOVA,AL,23570,0.568,6155
2805703,PROPRIA,SE,28612,0.661,10072
2804409,NEOPOLIS,SE,18493,0.589,7809
2803401,JAPOATA,SE,12926,0.56,7253
2708204,SAO BRAS,AL,6744,0.572,4166
2800100,AMPARO DE SAO FRANCISCO,SE,2290,0.611,6536
2800209,AQUIDABA,SE,20315,0.578,5736
2707503,PORTO REAL DO COLEGIO,AL,19288,0.551,4895
2705903,OLHO D AGUA GRANDE,AL,4967,0.503,3942
2702603,FEIRA GRANDE,AL,21342,0.533,3611
2708808,SAO SEBASTIAO,AL,32446,0.549,4297
2701506,CAMPO GRANDE,AL,9273,0.524,3743
2702900,GIRAU DO PONCIANO,AL,37858,0.536,3519
2805604,PORTO DA FOLHA,SE,27370,0.568,6058
2700904,BELO MONTE,AL,6499,0.517,4916
2700706,BATALHA,AL,17420,0.594,4311
2709202,TRAIPU,AL,26369,0.532,3028
2802403,GARARU,SE,11412,0.564,6187
2705705,OLHO D AGUA DAS FLORES,AL,20460,0.565,4294
2608701,LAGOA DOS GATOS,PE,15731,0.551,4202
2612901,SAO BENEDITO DO SUL,PE,14326,0.53,3734
2801108,CANHOBA,SE,3955,0.569,6095
2702504,DOIS RIACHOS,AL,10838,0.532,3470
2706000,OLIVENCA,AL,11150,0.493,3630
2709400,VICOSA,AL,25384,0.586,4067
2701209,CACIMBINHAS,AL,10307,0.531,4218
2703106,IGACI,AL,25129,0.564,3704
2704104,LAGOA DA CANOA,AL,17988,0.552,3773
2700300,ARAPIRACA,AL,218140,0.649,8789
2702553,ESTRELA DE ALAGOAS,AL,17410,0.534,3266
3550704,SAO SEBASTIAO,SP,76344,0.772,42410
2708006,SANTANA DO IPANEMA,AL,45453,0.591,4900
2701803,CARNEIROS,AL,8548,0.526,3315
2708402,SAO JOSE DA TAPERA,AL,30549,0.527,3250
2607505,ITAIBA,PE,26175,0.51,6521
2704609,MARAVILHA,AL,9981,0.569,3734
2612307,SALOA,PE,15355,0.559,4611
2600500,AGUAS BELAS,PE,40778,0.526,4455
2706109,OURO BRANCO,AL,10953,0.547,3309
2608305,JUPI,PE,13899,0.575,5267
2615805,TUPANATINGA,PE,24973,0.519,4541
2702355,CRAIBAS,AL,22921,0.525,3656
2701902,CHA PRETA,AL,7146,0.575,4488
2705309,MINADOR DO NEGRAO,AL,5251,0.563,4623
2602100,BOM CONSELHO,PE,45983,0.563,6826
2706307,PALMEIRA DOS INDIOS,AL,70738,0.638,5916
2703700,JARAMATAIA,AL,5524,0.552,4505
2610301,PARANATAMA,PE,11100,0.537,4683
2606002,GARANHUNS,PE,131169,0.664,8811
2514107,SAO JOAO DO TIGRE,PB,4384,0.552,4296
2610905,PESQUEIRA,PE,63519,0.61,5507
2515906,SERRARIA,PB,6175,0.547,5528
2603207,CAETES,PE,26946,0.522,3970
2603801,CAPOEIRAS,PE,19599,0.549,4726
2600609,ALAGOINHA,PE,13741,0.599,4608
2706703,PENEDO,AL,60890,0.63,5885
2802700,ILHA DAS FLORES,SE,8359,0.562,4986
2804904,PACATUBA,SE,13379,0.555,11129
2806404,SANTANA DO SAO FRANCISCO,SE,7175,0.59,4981
2800704,BREJO GRANDE,SE,7839,0.54,5825
2706802,PIACABUCU,AL,17268,0.572,4540
2709152,TEOTONIO VILELA,AL,41797,0.564,5219
2702306,CORURIPE,AL,53224,0.626,10335
2702702,FELIZ DESERTO,AL,4482,0.565,8535
2704005,JUNQUEIRO,AL,24173,0.575,4654
2701407,CAMPO ALEGRE,AL,52327,0.57,4131
2703759,JEQUIA DA PRAIA,AL,11887,0.556,9664
2702009,COITE DO NOIA,AL,10765,0.533,3285
2704203,LIMOEIRO DE ANADIA,AL,27069,0.58,3335
2700201,ANADIA,AL,17360,0.568,4228
2709103,TAQUARANA,AL,18907,0.541,3895
2709004,TANQUE D ARCA,AL,6172,0.555,3738
2700805,BELEM,AL,4635,0.593,4619
2708600,SAO MIGUEL DOS CAMPOS,AL,56319,0.623,11167
2701001,BOCA DA MATA,AL,26010,0.604,6364
2704807,MARIBONDO,AL,13389,0.597,4497
2706604,PAULO JACINTO,AL,7412,0.589,3668
2704906,MAR VERMELHO,AL,3588,0.577,4410
2703809,JOAQUIM GOMES,AL,22853,0.531,3471
2707008,PINDOBA,AL,2857,0.574,5462
2700409,ATALAIA,AL,44892,0.561,5147
2706901,PILAR,AL,33623,0.61,6151
2707800,ROTEIRO,AL,6607,0.505,6266
2704708,MARECHAL DEODORO,AL,47504,0.642,16508
2700607,BARRA DE SAO MIGUEL,AL,7755,0.615,6853
2707701,RIO LARGO,AL,68952,0.643,6403
2705507,MURICI,AL,27030,0.527,4610
2708907,SATUBA,AL,15020,0.66,4289
2704302,MACEIO,AL,953393,0.721,12989
2702207,COQUEIRO SECO,AL,5586,0.586,4077
2707909,SANTA LUZIA DO NORTE,AL,6967,0.597,9028
2705200,MESSIAS,AL,16292,0.568,4373
2700508,BARRA DE SANTO ANTONIO,AL,14665,0.557,4307
2706448,PARIPUEIRA,AL,11845,0.605,4948
2707602,QUEBRANGULO,AL,11330,0.559,4212
2608602,LAGOA DO OURO,PE,12307,0.525,4496
2602407,BREJAO,PE,8834,0.547,6257
2704401,MAJOR ISIDORO,AL,19087,0.566,4351
2615102,TEREZINHA,PE,6803,0.545,4767
2604700,CORRENTES,PE,17374,0.536,4611
2610103,PALMEIRINA,PE,8172,0.549,5062
2708105,SANTANA DO MUNDAU,AL,10792,0.519,4968
2708303,SAO JOSE DA LAJE,AL,22906,0.573,7018
2709301,UNIAO DOS PALMARES,AL,62923,0.593,6087
2606705,IBIRAJUBA,PE,7549,0.58,5396
2608255,JUCATI,PE,10742,0.55,4889
2606507,IATI,PE,18462,0.528,4195
2613206,SAO JOAO,PE,21549,0.57,4868
2608800,LAJEDO,PE,37296,0.611,5314
2601003,ANGELIM,PE,10372,0.572,4124
2603306,CALCADO,PE,11051,0.566,5032
2603702,CANHOTINHO,PE,24461,0.541,4331
2600807,ALTINHO,PE,22371,0.598,4183
2608404,JUREMA,PE,14662,0.509,4437
2702108,COLONIA LEOPOLDINA,AL,20401,0.517,5591
2701308,CAJUEIRO,AL,20626,0.562,4200
2701704,CAPELA,AL,16728,0.573,4892
2701100,BRANQUINHA,AL,10471,0.513,4145
2702801,FLEXEIRAS,AL,12378,0.527,4166
2705101,MATRIZ DE CAMARAGIBE,AL,23750,0.584,4768
2703007,IBATEGUARA,AL,15180,0.518,3990
2708501,SAO LUIS DO QUITUNDE,AL,32846,0.536,6746
2609204,MARAIAL,PE,11961,0.534,7473
2804805,NOSSA SENHORA DO SOCORRO,SE,165194,0.664,11222
2800506,AREIA BRANCA,SE,17164,0.579,5527
2705606,NOVO LINO,AL,12303,0.521,4661
2616506,XEXEU,PE,14168,0.552,4529
2611507,QUIPAPA,PE,24495,0.552,5400
2610202,PANELAS,PE,26005,0.569,4104
2601508,BELEM DE MARIA,PE,11463,0.578,4066
2605004,CUPIRA,PE,23114,0.592,4916
2616001,VENTUROSA,PE,16823,0.592,5664
2613305,SAO JOAQUIM DO MONTE,PE,20586,0.537,5542
2600302,AGRESTINA,PE,23079,0.592,5537
2607950,JAQUEIRA,PE,11479,0.575,4638
2604205,CATENDE,PE,38812,0.609,5106
2610004,PALMARES,PE,60091,0.622,7848
2600401,AGUA PRETA,PE,33785,0.553,4354
2608206,JOAQUIM NABUCO,PE,15751,0.554,6721
2706505,PASSO DE CAMARAGIBE,AL,14802,0.533,4674
2708709,SAO MIGUEL DOS MILAGRES,AL,7360,0.591,4608
2707404,PORTO DE PEDRAS,AL,8156,0.541,4442
2707305,PORTO CALVO,AL,25974,0.586,5776
2703908,JUNDIA,AL,4142,0.562,6070
2701357,CAMPESTRE,AL,6655,0.559,4275
2703502,JACUIPE,AL,6950,0.548,4702
2703601,JAPARATINGA,AL,7888,0.57,4386
2704500,MARAGOGI,AL,29794,0.574,4522
2601409,BARREIROS,PE,40973,0.586,4942
2613404,SAO JOSE DA COROA GRANDE,PE,18816,0.608,4807
2605905,GAMELEIRA,PE,28503,0.602,4148
2614857,TAMANDARE,PE,21234,0.593,6645
2611903,RIO FORMOSO,PE,22361,0.613,8309
2206720,NAZARIA,PI,8227,0.602,3727
2210508,SAO PEDRO DO PIAUI,PI,13810,0.595,3985
2203255,CURRALINHOS,PI,4265,0.555,2999
2107803,PARNARAMA,MA,33669,0.542,4068
2205250,JARDIM DO MULATO,PI,4358,0.593,3640
2207751,PASSAGEM FRANCA DO PIAUI,PI,4424,0.561,3620
2204600,HUGO NAPOLEAO,PI,3782,0.599,4204
2209807,SAO GONCALO DO PIAUI,PI,4831,0.616,3664
2200202,AGUA BRANCA,PI,16744,0.639,4513
2207108,OLHO D AGUA DO PIAUI,PI,2678,0.576,4202
2200103,AGRICOLANDIA,PI,5062,0.599,3359
2206308,MIGUEL LEAO,PI,1236,0.623,7017
2205540,LAGOINHA DO PIAUI,PI,2721,0.597,3673
2206407,MONSENHOR GIL,PI,10337,0.615,5483
2201408,BARRO DURO,PI,6580,0.612,4113
2112209,TIMON,MA,159471,0.649,5260
2205581,LAGOA DO PIAUI,PI,3920,0.583,9267
2203305,DEMERVAL LOBAO,PI,13398,0.618,3214
2211001,TERESINA,PI,830231,0.751,12941
2210383,SAO MIGUEL DA BAIXA GRANDE,PI,2386,0.563,4339
2201606,BENEDITINOS,PI,9943,0.557,3541
2209609,SAO FELIX DO PIAUI,PI,2925,0.61,4098
2103901,DUQUE BACELAR,MA,10836,0.533,3170
2104008,ESPERANTINOPOLIS,MA,17715,0.586,4252
2102077,BOM LUGAR,MA,15314,0.562,4885
2108108,PAULO RAMOS,MA,20454,0.549,5729
2209450,SANTO ANTONIO DOS MILAGRES,PI,2087,0.619,3517
2205300,JERUMENHA,PI,4372,0.591,5156
2111250,SAO JOSE DOS BASILIOS,MA,7506,0.557,3926
2109106,PRESIDENTE DUTRA,MA,45564,0.653,4853
2109759,SANTA FILOMENA DO MARANHAO,MA,7246,0.525,4653
2105450,JATOBA,MA,9051,0.561,4595
2104701,GRACA ARANHA,MA,6150,0.57,4349
2105609,JOSELANDIA,MA,15688,0.561,4983
2104081,FERNANDO FALCAO,MA,9584,0.443,4588
2102150,BREJO DE AREIA,MA,4962,0.519,4122
2105807,LAGO DO JUNCO,MA,10865,0.581,5040
1501402,BELEM,PA,1410430,0.746,12922
2110302,SANTO ANTONIO DOS LOPES,MA,14294,0.566,5994
2105948,LAGO DOS RODRIGUES,MA,7744,0.602,8168
2105203,IGARAPE GRANDE,MA,11289,0.614,4738
2101939,BERNARDO DO MEARIM,MA,6111,0.604,7112
2112233,TRIZIDELA DO VALE,MA,19339,0.606,5220
2104503,GOVERNADOR ARCHER,MA,10372,0.565,3398
2111300,SAO LUIS,MA,1039610,0.768,17704
2101251,BACABEIRA,MA,15591,0.629,7873
2109601,ROSARIO,MA,40469,0.632,3677
2101905,BEQUIMAO,MA,20773,0.601,3179
2100204,ALCANTARA,MA,21605,0.573,3428
2111201,SAO JOSE DE RIBAMAR,MA,167714,0.708,3303
2107506,PACO DO LUMIAR,MA,110321,0.724,3212
2109452,RAPOSA,MA,27723,0.626,4106
2105708,LAGO DA PEDRA,MA,47298,0.589,3791
2106201,LUIS DOMINGUES,MA,6629,0.588,5001
2104305,GODOFREDO VIANA,MA,10762,0.604,4083
2106805,MIRINZAL,MA,14402,0.622,2846
2103703,CURURUPU,MA,32487,0.612,3462
2109056,PORTO RICO DO MARANHAO,MA,5978,0.615,5098
2103109,CEDRAL,MA,10374,0.605,4218
2104909,GUIMARAES,MA,11997,0.625,3480
2100832,APICUM ACU,MA,15542,0.568,3091
2112704,VARGEM GRANDE,MA,51633,0.542,3895
2102705,CANTANHEDE,MA,20879,0.565,3587
2105401,ITAPECURU MIRIM,MA,63907,0.599,4357
2107209,NINA RODRIGUES,MA,13095,0.585,3456
2109304,PRESIDENTE VARGAS,MA,10964,0.587,3908
2110401,SAO BENEDITO DO RIO PRETO,MA,18004,0.541,3519
2101004,ARARI,MA,28809,0.626,3826
2111003,SAO JOAO BATISTA,MA,20072,0.598,2864
2100709,ANAJATUBA,MA,25955,0.581,3679
2106631,MATOES DO NORTE,MA,14755,0.533,3321
2106755,MIRANDA DO NORTE,MA,25681,0.61,3524
2108801,PIRAPEMAS,MA,17722,0.576,4648
2110203,SANTA RITA,MA,33843,0.609,3284
2106508,MATINHA,MA,22286,0.619,3563
2107456,OLINDA NOVA DO MARANHAO,MA,13643,0.575,3579
2108405,PERI MIRIM,MA,13898,0.599,2818
2101350,BACURITUBA,MA,5387,0.537,3524
2102408,CAJAPIO,MA,10740,0.553,2718
2107605,PALMEIRANDIA,MA,19007,0.556,3184
2103125,CENTRAL DO MARANHAO,MA,8120,0.585,2827
1502756,CONCORDIA DO PARA,PA,29313,0.566,3642
1507201,SAO DOMINGOS DO CAPIM,PA,30215,0.532,3489
1506500,SANTA ISABEL DO PARA,PA,61919,0.659,5321
1507003,SANTO ANTONIO DO TAUA,PA,27707,0.632,3955
1503408,INHANGAPI,PA,10393,0.572,3610
1502400,CASTANHAL,PA,178986,0.673,8372
1507607,SAO MIGUEL DO GUAMA,PA,53108,0.591,3918
1508209,VIGIA,PA,49054,0.617,3824
1507409,SAO FRANCISCO DO PARA,PA,15184,0.608,4290
1507961,TERRA ALTA,PA,10565,0.605,2890
1504406,MARAPANIM,PA,26890,0.609,3891
1504059,MAE DO RIO,PA,28290,0.599,5503
1503507,IRITUIA,PA,31492,0.559,2940
1505403,OUREM,PA,16601,0.568,3524
1501600,BONITO,PA,14207,0.546,3388
1506609,SANTA MARIA DO PARA,PA,23355,0.598,4656
1503200,IGARAPE ACU,PA,36414,0.595,3470
1504307,MARACANA,PA,28498,0.57,3732
1502202,CAPANEMA,PA,64624,0.655,7875
1505007,NOVA TIMBOTEUA,PA,14012,0.609,3630
1505601,PEIXE BOI,PA,7869,0.581,3359
1502608,COLARES,PA,11495,0.602,3624
1507102,SAO CAETANO DE ODIVELAS,PA,17087,0.585,3922
1502905,CURUCA,PA,35523,0.582,3522
1507466,SAO JOAO DA PONTA,PA,5451,0.583,3658
1504109,MAGALHAES BARATA,PA,8179,0.597,3430
1506203,SALINOPOLIS,PA,38021,0.647,4465
2902104,ARACI,BA,52325,0.534,3829
2903276,BARROCAS,BA,14495,0.61,10173
2931509,TEOFILANDIA,BA,21581,0.566,3710
2929206,SAO FRANCISCO DO CONDE,BA,34226,0.674,296885
2901106,AMELIA RODRIGUES,BA,25080,0.666,5132
2931707,TERRA NOVA,BA,12793,0.578,4408
2931400,TEODORO SAMPAIO,BA,7746,0.594,5176
2907509,CATU,BA,51734,0.677,6765
2926103,RETIROLANDIA,BA,12281,0.636,5191
2900702,ALAGOINHAS,BA,143460,0.683,11371
2924108,PEDRAO,BA,6993,0.588,3856
2914505,IRARA,BA,27814,0.62,4964
2919108,LAMARAO,BA,9271,0.518,3278
2925204,POJUCA,BA,34106,0.666,30545
2902054,ARACAS,BA,11642,0.57,10884
2915908,ITANAGRA,BA,7590,0.584,5918
3127339,GAMELEIRAS,MG,5121,0.65,7246
2910305,ELISIO MEDRADO,BA,7961,0.623,4030
2933174,VARZEDO,BA,8987,0.586,5149
2929404,SAO MIGUEL DAS MATAS,BA,10474,0.593,7306
2928703,SANTO ANTONIO DE JESUS,BA,93077,0.7,10867
2918803,LAJE,BA,22679,0.586,5685
2908309,CONCEICAO DO ALMEIDA,BA,17705,0.606,4120
2928505,SANTA TERESINHA,BA,9792,0.587,4205
2916856,ITATIM,BA,13841,0.582,6892
2907301,CASTRO ALVES,BA,25555,0.613,4901
2931202,TAPEROA,BA,19174,0.566,4956
2917805,JAGUARIPE,BA,16927,0.556,4421
2905404,CAIRU,BA,15973,0.627,44917
2916500,ITAPICURU,BA,33008,0.486,4090
2927309,SALINAS DA MARGARIDA,BA,13921,0.617,5359
2910206,DOM MACEDO COSTA,BA,3894,0.632,4992
2924207,PEDRO ALEXANDRE,BA,17045,0.513,3958
2902302,ARATUIPE,BA,8632,0.575,4337
2909802,CRUZ DAS ALMAS,BA,59470,0.699,7640
2922508,NAZARE,BA,27454,0.641,5748
2922201,MUNIZ FERREIRA,BA,7374,0.617,4236
2929602,SAPEACU,BA,16619,0.614,5070
2929008,SAO FELIX,BA,14159,0.639,5175
2922300,MURITIBA,BA,28944,0.66,5181
2923407,PALMAS DE MONTE ALTO,BA,20894,0.586,4202
2933208,VERA CRUZ,BA,38748,0.645,6585
2916104,ITAPARICA,BA,20994,0.67,5541
2919926,MADRE DE DEUS,BA,18183,0.708,16265
2919207,LAURO DE FREITAS,BA,171042,0.754,19313
2927408,SALVADOR,BA,2710968,0.759,13728
2930709,SIMOES FILHO,BA,121416,0.675,31266
2805307,PIRAMBU,SE,8538,0.603,6180
2804458,NOSSA SENHORA APARECIDA,SE,8543,0.577,7104
2807006,SAO MIGUEL DO ALEIXO,SE,3736,0.567,7174
2806008,RIBEIROPOLIS,SE,17435,0.613,7584
2804201,MONTE ALEGRE DE SERGIPE,SE,13936,0.553,5887
2802601,GRACHO CARDOSO,SE,5665,0.577,6227
2802205,FEIRA NOVA,SE,5363,0.584,6590
3550407,SAO PEDRO,SP,32231,0.755,12870
2801900,CUMBE,SE,3839,0.604,6293
2801306,CAPELA,SE,31402,0.615,12484
2804102,MOITA BONITA,SE,11038,0.587,5157
2706406,PAO DE ACUCAR,AL,23651,0.593,3929
2703403,JACARE DOS HOMENS,AL,5352,0.583,5884
2706208,PALESTINA,AL,5201,0.558,3371
2705408,MONTEIROPOLIS,AL,6952,0.539,3704
2807303,TELHA,SE,3006,0.604,5933
2804300,MURIBECA,SE,7381,0.626,6853
2803302,JAPARATUBA,SE,17213,0.621,20398
2801603,CEDRO DE SAO JOAO,SE,5672,0.623,6088
2803807,MALHADA DOS BOIS,SE,3494,0.599,6284
2803104,ITABI,SE,4942,0.602,6308
2804706,NOSSA SENHORA DE LOURDES,SE,6271,0.598,5816
2806909,SAO FRANCISCO,SE,3524,0.587,5266
2911501,GONGOGI,BA,8031,0.576,4105
2932200,UBAITABA,BA,20214,0.611,6919
2932309,UBATA,BA,25575,0.593,4515
2912707,IBIRAPITANGA,BA,22683,0.558,5087
2920700,MARAU,BA,19212,0.593,4868
2912905,IBIRATAIA,BA,17959,0.576,6243
2922755,NOVA IBIA,BA,6570,0.57,5711
2919058,LAJEDO DO TABOCAL,BA,8346,0.584,5366
2915700,ITAMARI,BA,7836,0.578,5583
2911204,GANDU,BA,30816,0.632,6255
2924678,PIRAI DO NORTE,BA,9833,0.533,4394
2913457,IGRAPIUNA,BA,13028,0.574,12994
2905800,CAMAMU,BA,35366,0.565,5194
2922607,NILO PECANHA,BA,12729,0.547,6644
2917300,ITUBERA,BA,26930,0.606,6437
2931608,TEOLANDIA,BA,14113,0.555,4124
2918209,JIQUIRICA,BA,14096,0.553,4042
2922409,MUTUIPE,BA,21608,0.601,5241
2925758,PRESIDENTE TANCREDO NEVES,BA,24517,0.559,4811
2805109,PEDRINHAS,SE,8970,0.592,4865
2806206,SALGADO,SE,19439,0.609,5281
2803203,ITAPORANGA D AJUDA,SE,31165,0.561,14723
2800308,ARACAJU,SE,587701,0.77,15328
2801009,CAMPO DO BRITO,SE,16987,0.621,6002
2806800,SAO DOMINGOS,SE,10424,0.588,5594
2803708,MACAMBIRA,SE,6492,0.583,5413
2802908,ITABAIANA,SE,88501,0.642,9479
2802007,DIVINA PASTORA,SE,4487,0.61,27008
2804607,NOSSA SENHORA DAS DORES,SE,24941,0.6,6319
2807204,SIRIRI,SE,8169,0.609,12584
2805901,RIACHUELO,SE,9509,0.617,12129
2803906,MALHADOR,SE,12127,0.587,5056
2806503,SANTA ROSA DE LIMA,SE,3773,0.592,6293
3538709,PIRACICABA,SP,369919,0.785,29959
2806701,SAO CRISTOVAO,SE,81011,0.662,6360
2800605,BARRA DOS COQUEIROS,SE,26059,0.649,9845
2804003,MARUIM,SE,16478,0.618,10335
2806602,SANTO AMARO DAS BROTAS,SE,11522,0.637,6207
2801504,CARMOPOLIS,SE,14130,0.643,29659
2806107,ROSARIO DO CATETE,SE,9541,0.631,44242
3501905,AMPARO,SP,66649,0.785,30731
2802502,GENERAL MAYNARD,SE,3009,0.645,5689
2502805,BREJO DO CRUZ,PB,13313,0.597,4405
2514651,SAO JOSE DO BREJO DO CRUZ,PB,1707,0.581,5900
2502003,BELEM DO BREJO DO CRUZ,PB,7163,0.578,4323
2405603,JARDIM DE PIRANHAS,RN,13735,0.603,5678
2409308,PATU,RN,12084,0.618,4964
2407609,MESSIAS TARGINO,RN,4259,0.644,6355
2405207,JANDUIS,RN,5307,0.615,5401
2401305,AUGUSTO SEVERO,RN,9330,0.621,4871
2406106,JUCURUTU,RN,17749,0.601,5889
2402303,CARAUBAS,RN,19692,0.638,8660
2414605,UPANEMA,RN,13295,0.596,6914
2401008,APODI,RN,34852,0.639,8421
2403707,FELIPE GUERRA,RN,5765,0.636,10307
2404309,GOVERNADOR DIX SEPT ROSADO,RN,12465,0.592,11538
2408003,MOSSORO,RN,266758,0.72,13455
2408706,PARAU,RN,3824,0.603,4384
2413904,TAIPU,RN,11883,0.569,6414
2414456,TRIUNFO POTIGUAR,RN,3327,0.602,5272
2411403,SANTANA DO MATOS,RN,13481,0.591,4844
2414159,TENENTE LAURENTINO CRUZ,RN,5557,0.623,5155
2412807,SAO RAFAEL,RN,8098,0.611,5426
2413359,SERRA DO MEL,RN,10597,0.614,6190
2402501,CARNAUBAIS,RN,1e4,0.589,7905
2400307,AFONSO BEZERRA,RN,10841,0.585,4307
2404853,ITAJA,RN,7036,0.624,7593
2404705,IPANGUACU,RN,14148,0.603,6329
2400802,ANGICOS,RN,11538,0.624,5985
2400703,ALTO DO RODRIGUES,RN,12729,0.672,15263
2409902,PENDENCIAS,RN,13739,0.631,10641
2411056,TIBAU,RN,3761,0.635,8925
2404408,GROSSOS,RN,9566,0.664,12671
2401107,AREIA BRANCA,RN,25736,0.682,18048
2305357,ICAPUI,CE,18746,0.616,10415
2413003,SAO VICENTE,RN,6088,0.642,4635
2403103,CURRAIS NOVOS,RN,42934,0.691,7938
2406502,LAGOA NOVA,RN,14274,0.585,4638
2402709,CERRO CORA,RN,10928,0.607,5035
2412906,SAO TOME,RN,10832,0.585,4309
2407302,MARCELINO VIEIRA,RN,8249,0.609,5087
2410009,PILOES,RN,3522,0.614,5587
2400901,ANTONIO MARTINS,RN,6930,0.578,4605
2400505,ALEXANDRIA,RN,13467,0.606,4954
2409407,PAU DOS FERROS,RN,28197,0.678,8131
2403905,FRANCISCO DANTAS,RN,2852,0.606,5505
2411908,SAO FRANCISCO DO OESTE,RN,3934,0.628,5121
2413805,TABOLEIRO GRANDE,RN,2361,0.612,5625
2410207,PORTALEGRE,RN,7407,0.621,4645
2413557,SERRINHA DOS PINTOS,RN,4577,0.598,4508
2410702,RIACHO DA CRUZ,RN,3241,0.584,4744
2304277,ERERE,CE,6922,0.61,4182
